to;from;sim;source
Ведь ежели говорить правду — один ты, как перст.;Окэ коли тэ ракирэс о чячипэ — екх ту сан сыр ангушт.;0.6734880805015564;ploty
Тяжело!;Пхаро!;0.8317345976829529;ploty
Куда ж ты себя теперь определишь?;Карик жэ пэс акана кэрэса?;0.49298039078712463;ploty
Житья тебе настоящего на людях не найти.;Джиибэ тукэ чячюно прэ манушэндэ тэ на латхэс.;0.7043689489364624;ploty
Смешон больно.;Сабнытко ту дрэван.;0.5309945344924927;ploty
Али это человек, который постоять за себя не умеет!;Али адава мануш, саво тэ потэрдёл пал пэстэ на джинэл.;0.6352909803390503;ploty
Нужно, брат, зубы да когти.;Трэбинэ, пшала о данда тэ о ная.;0.70218825340271;ploty
Всякий тебя будет забиждать.;Кажно тут лэла тэ мар.;0.4648279845714569;ploty
Рази ты можешь оборониться?;Со ж ту могискирэса тэ отмарэспэ?;0.7443216443061829;ploty
Чем тебе оборониться?;Соса тукэ тэ отмарэспэ?;0.7182109951972961;ploty
Эхе-хе!;Эхэ-хэ!;0.9931655526161194;ploty
Чудён!;Сабнытко!;0.8597977161407471;ploty
Куда ж ты?;Карик жэ ту?;0.9053274393081665;ploty
— Я-то? — вновь встрепенулся Митя.;— Мэ, ґаздыя о шэро Митя.;0.5164387822151184;ploty
— Я уйду.;— Мэ уджява.;0.9530439376831055;ploty
Я, брат, осенью ныне — на Кавказ, и — кончено!;Мэ, пшала, адалэ осеняса — прэ Кавказо, и — саро!;0.9284570813179016;ploty
Господи! Только бы скорее от вас!;Дэвлалэ, екх сыгыдыр бы амэнгэ!;0.6889916658401489;ploty
Бездушные!;Бидёскирэ.;0.4332677125930786;ploty
Безбожные вы люди, бежать от вас — одно спасенье!;Бидэвлытка тумэ мануша, тэ прастас тумэндыр — екх зракхибэ.;0.5636361837387085;ploty
Зачем вы живете?;Палсо тумэ дживэна?;0.8551729917526245;ploty
Где у вас бог?;Кай тумэндэ о дэвэл?;0.7727483510971069;ploty
Слово у вас одно...;Лав тумэндэ екх...;0.7508529424667358;ploty
Али вы во Христе живете?;Али тумэ дро трушыл дживэна?;0.8147348165512085;ploty
Эх вы, — волки вы!;Эх, тумэ — рува тумэ.;0.7043707966804504;ploty
А там иные люди, живы души их во Христе, и сердца их содержат любовь и о спасении мира страждут.;А адай ваврэ мануша джидэ дёскирэ, дро трушыл и о илэ лэнгирэ рикирна камаибэ, и со зракхибэ свэтоскиро камэн.;0.6473259329795837;ploty
А вы?;А тумэ?;0.9614920020103455;ploty
Эх вы!;Эх, тумэ!;0.8508238792419434;ploty
Звери, пакость рыкающие!;Рычя!;0.36643320322036743;ploty
Есть иные люди.;Исы ваврэ мануша.;0.5951365828514099;ploty
Видел я их.;Дыкхьём мэ лэн.;0.6428939700126648;ploty
Звали меня.;Кхардэ ман.;0.8123993277549744;ploty
К ним и уйду.;Кэ ёнэ и джява.;0.8196580410003662;ploty
Книгу святого писания принесли мне они.;Яндлэ мангэ свэнто лылвари.;0.47438445687294006;ploty
«Читай, говорят, человек божий, брат наш любезный, читай слово истинно!..»;Гин, мануш дэвлытко, пшал амаро лачё, гин лав чячюно...;0.605179488658905;ploty
И читал я, и обновилась душа моя от слова божия.;И гиндём мэ, и кэрдяпэ нэво ди миро э дэвлытконэ лавэстыр.;0.784064531326294;ploty
Уйду. Брошу вас, волки безумные, — от плоти друг друга питаетесь вы.;Уджява, чюрдава тумэн, рува бигодякирэ.;0.4029962718486786;ploty
Анафема вам!;— Тумэ екх екхэскирэ ратэса чяравэнапэ.;-0.03940913826227188;ploty
Митрий говорил это страстным шепотом и задыхался от переполнявшего его чувства презрительной злобы к безумным волкам, от жажды тех людей, души которых мыслят о спасении мира.;Митриё ракирдя адава барэ холяса ко бигодякирэ рува, э камаибнастыр кэ одолэ мануша, ди савэндэ, думискирдя ёв, сы палэ свэтоскиро зракхибэ.;0.6212331652641296;ploty
Сергей был ошеломлен.;О Серга на джиндя, со тэ кэрэл.;0.40094026923179626;ploty
Он помолчал, широко открыв рот, держа в руке свою трубку, подумал, оглянулся кругом и сказал густым, угрюмым голосом: — Ишь как взъелся!..;Ёв сыс штыл, буґлэс отпорадя муй, рикири дро васта пэскири пипка, подумискирдя, обдыкхьяпэ пашыл пэстэ и пхэндя гэнстонэ глосяса: — Дыкхэс, сыр всхаяпэ!..;0.867389440536499;ploty
Злой тоже.;Холямэ тожэ.;0.8131765127182007;ploty
Напрасно чёл книгу-то.;На гинэнас адая лылвари.;0.37060680985450745;ploty
Кто ё знает, какая там она?;Кон ла джинэл, сави ёй одой?;0.7705489993095398;ploty
Ну... вали, вали, утекай, а то совсем испортиться можешь. Айда! Беги, пока не озверел совсем...;Нэ... джя, джя, наш, а то могискирэса тэ хасёс. Уджя, праста, собы рычеса тэ на кэрэспэ...;0.8759211897850037;ploty
А что ж это за люди там, на Кавказе?;А сож одолэ за мануша, одой про Кавказо?;0.877422034740448;ploty
Монахи?;Монахэ?;0.966582715511322;ploty
Аль, может, староверы?;Аль, ґалёв староверэ?;0.9033547043800354;ploty
Они молоканы, что ли?;Ёнэ молоканэ, со-ли?;0.8672449588775635;ploty
А?;А?;1.0;ploty
Но Митрий потух уже, так же быстро, как и вспыхнул.;Нэ Митриё мурдыя адякэ жэ сыгэс, сыр и захачия.;0.8485946655273438;ploty
Он ворочал веслом, задыхаясь от усилий, и что-то шептал быстро и нервно.;Ёв рикирдя о весло дро васта и бизорьякиро со то ракирдя сыгэс пэскэ тэло накх.;0.44949203729629517;ploty
Сергей долго ждал его ответа и не дождался.;Серга длэнгэс дужакирдя лэскирэ лава и на додужакирдяпэ.;0.6422275304794312;ploty
Его здоровую, несложную натуру давила мрачная, мертвенно тихая ночь, ему хотелось напомнить себе самому о жизни, будить эту тишину звуками, всячески тревожить и вспугивать это притаившееся созерцательное молчание тяжелой массы воды, медленно лившейся в море, и уныло застывшие в воздухе неподвижные груды облаков.;Лэскири састы и локхи натура, тасадя калы, мулы, тихо рат, лэскэ камьяпэ тэ взрипир кокоро пэскэ ваш джиибэ, тэ джянгавэл рат годласа.;0.5435900092124939;ploty
На том конце плота жили и его возбуждали к жизни.;Прэ одова плотоскиро концо джиндлэ и лэс джянгадэ ко джиибэ.;0.7647156715393066;ploty
Оттуда то и дело долетал то тихий, довольный смех, то отрывочные восклицания, стушеванные тишиной и тьмой этой ночи, полной запаха весны, возбуждавшего горячее желание жить.;Одотхыр долыджияпэ то тихо бахтало сабэ, то обрискирдэ годлыпэна, затасадэ адалэ ратякирэ калыпнаса, сави сыс пхэрды вэснакирэ кхандыпнаса, адава вчивэлас хачкирдо камаибэ тэ дживэс.;0.49167898297309875;ploty
— Брось, Митрий, куда воротить?;— Чюрдэ, Митриё, карик рискирэса?;0.8802613019943237;ploty
Ругнет старик-то, смотри, — заметил он наконец, не вынося более молчания и видя, что Митрий бесцельно буравит воду веслом.;Закошэлапэ пхуро, дыкх — пхэндя ёв лэскэ, сыс пхаро тэ пирилыджяс, со Митя ничи на ракирла.;0.6506566405296326;ploty
Митрий остановился, отер вспотевший лоб и замер, прислонясь грудью к веслу и тяжело дыша.;Митриё тэрдыя, выкхостя киндо чекат и замыя. Ёв припасия колынэса ко вёсло, пхарэс закэдыи фано дрэ пэстэ.;-0.008319849148392677;ploty
— Мало сегодня пароходов чего-то...;— Набут ададывэс парохода, варисо-то...;0.7477707862854004;ploty
Кой час плывем, а всего один встрелся.;Саво мардэ амэ джяса, а саро прэ саро екх прогыя.;0.5774896144866943;ploty
И, видя, что Митрий не собирается ответить, Сергей резонно объяснил сам себе: — Это потому, что навигация еще не открылась.;И дыкхи, со Митриё на скэдэлапэ тэ пхэнэл прэ лэскирэ лава, Серга пхэндя кокоро пэскэ: — Адава одолэстыр, со э навигацыя инкэ на откэрдяпэ.;0.8353337049484253;ploty
Начинается только еще.;Только инкэ откэрдяпэ.;0.7169748544692993;ploty
А живо мы сплывем в Казань-то — здорово тащит Волга.;А сыго амэ яваса дрэ Казань — зоралэс тырдэла э Волга.;0.9289164543151855;ploty
Хребет у нее богатырский — все поднимет.;О думо латэ дрэван зорало — саро ґаздэла.;0.378985732793808;ploty
Ты чего стоишь?;Ту соскэ тэрдо?;0.8646652102470398;ploty
Осерчал, что ли, а, Мить?;Холясыян, со ли? А? Мить?;0.7568485736846924;ploty
Эй!;Эй.;0.587333083152771;ploty
— Ну что? — недовольно спросил Митрий.;— Нэ со? — холямэс пучья Митя.;0.8562496304512024;ploty
— Ничего, чудак человек...;— Ничи...;0.5824611186981201;ploty
Чего, мол, молчишь?;Состыр ничи на ракирэса?;0.49666404724121094;ploty
Думаешь все?;Думинэса уса?;0.7049561738967896;ploty
Брось.;Чюрдэ.;0.6948525309562683;ploty
Вредно это человеку.;Нашукар адава ваш манушэскэ.;0.592027485370636;ploty
Эх ты, мудрец, мудришь ты, мудришь, а что разума-то у тебя нет, — это тебе и невдомек!;Эх, ту, годьваро, думискирэса ту, а со годы дрэ тутэ нанэ, адава тукэ и нанэ джиндло!;0.8237885236740112;ploty
Ха-ха!;Ха, ха!;0.8909986019134521;ploty
И Сергей, посмеявшись, в сознании своего превосходства крепко крякнул, помолчал, засвистал было, но оборвал свист и продолжал развивать свою мысль далее: — Думы!;— Думы! Ха-ха!;0.15099738538265228;ploty
Али это для простого человека занятие?;Али адава ваш насыклякирдэ манушэскэ задэибэ?;0.6904267072677612;ploty
Вон, глянь-ко, отец-от твой не мудрит — живет.;Энакэ подыкх о дад тыро на думискирла дживэла.;0.42751893401145935;ploty
Милует твою жену да посмеивается с ней над тобой, дураком мудрым.;Чямудэла тырэ ромня тэ салапэ ласа ангил тутэ, мудронэ дылынэстэ.;0.6360558271408081;ploty
Так-то!;Адякэ то!;0.8819936513900757;ploty
Чу, как они?;Шунэса сыр ёнэ?;0.47001126408576965;ploty
Ах ты, дуй их горой!;Ах ту, тэ пхурдэл лэн бэргаса!;0.9332272410392761;ploty
Поди уже беременна Марька-то!;Ґалёв, ужэ пхари э Марька!;0.7187795639038086;ploty
Не бойсь, не в тебя дите-то будет.;На трашадёв, о чяворо на дрэ тутэ явэла.;0.8168389201164246;ploty
Такой же, надо полагать, ухарь, как и Силан Петров.;Адасаво жэ явэла мурш, сыр и о Силано Петрово.;0.8197725415229797;ploty
А твоим ведь зачислится ребенок-то.;А чяворо лэла тэ кхарпэ тырэса.;0.6773766279220581;ploty
Дела!;Рэндо!;0.7963395118713379;ploty
Ха!;Ха-ха!;0.8660615086555481;ploty
«Тятька», — скажет тебе. А ты ему, значит, не тятька, а брат будешь.;«Дадо», — пхэнэла тукэ, а ту лэскэ на сан дад, а пшалэса явэса.;0.8274514675140381;ploty
А тятька-то у него — дедушка!;О дад лэстэ — папу!;0.7494292259216309;ploty
Эх ты, ловко!;Нэ и шукар!;0.6225957870483398;ploty
Эки пакостники!;Окэ мэлалюки.;0.16629086434841156;ploty
А удальцы народы!;А мурша мануша?;0.47103893756866455;ploty
Так ведь, Митя?;Адякэ, Митя?;0.9495236277580261;ploty
— Сергей! — раздался страстный, взволнованный, чуть не рыдающий шепот.;— Серга, — роздыяпэ хачкирды чють на рундлы глос.;0.565567135810852;ploty
— Христа ради прошу, не рви ты мою душу, не жги меня, отстань!;— Мангава тут сыр дэвлэс, на рискир ту миро ди, на хачкир ман.;0.6827014088630676;ploty
Молчи!;Яв штыл!;0.6682024598121643;ploty
Христом-богом прошу, не говори со мной, не растравляй меня, не соси мою кровь.;Трушылэса мангава, на ракир манца, на пи миро рат.;0.5919104814529419;ploty
Брошусь в реку я, грех ляжет на тебя большой!;Чюрдавапэ дрэ рэка, мэк о грэхо пасёла прэ тутэ баро!;0.7265218496322632;ploty
Душу мою загублю я, не трожь ты меня!;О ди миро хаськирава мэ, на прияч ту кэ мэ!;0.6842044591903687;ploty
Богом кляну — прошу!..;Дэвлэса мэ мангава!;0.4456407427787781;ploty
Тишину ночи разорвал болезненно визгливый вопль, и Митрий, как стоял, опустился на бревна, точно его пришибло что-то тяжелое, упавшее на него сверху из угрюмых туч, нависших над черной рекой.;Калэ ратякиро тихима розрискирдя насвалы рундлы глос и о Митя, сыр тэрдо сыс, адякэ и змэкьяпэ прэ брэвнэ, сыр примардо варисавэса то пхарипнаса.;0.5968108177185059;ploty
— Ну, ну, ну! — боязливо заворчал Сергей, поглядывая, как его товарищ метался по бревнам, точно обожженный огнем.;— Нэ, нэ, нэ! трашанэс заракирдя о Серга, дыкхи сыр лэскиро товаришшё прастандыя пиро брэвнэ, сыр бы обхачкирдо ягаса.;0.8359087705612183;ploty
— Чудак человек!;— Дылыно мануш.;0.6540871858596802;ploty
Этакий чудак... сказал бы, чай... коли не тово тебе... не этово...;Окэ дылыно, коли на кова тукэ... так ту адава..;0.6673272848129272;ploty
— Всю дорогу ты мучишь меня... за что?;— Саро дром ту мэнчинэса ман... палсо?;0.8555703163146973;ploty
Ворог я тебе? а? ворог? — горячо шептал Митя...;Со мэ ваш тукэ ворого? — хачкирдэс ракирдя Митя...;0.7760301828384399;ploty
— Чудак ты, брат!;— Дылыно ту, пшала.;0.6684391498565674;ploty
Ах, какой чудак! — смущенно и обиженно бормотал Сергей.;Ах саво дылыно, — ладжияпнаса ракирдя о Серга.;0.7066996693611145;ploty
— Рази я знал что?;— Мэ джиндём со-ли?;0.8311396837234497;ploty
Мне твоя душа неведома, чай!;Мэ джином, чячё, джином!;0.6091138124465942;ploty
— Забыть я хочу это, пойми!;Мэ джином, чячё, джином!;0.5502499938011169;ploty
Забыть на всю жизнь!;Пало одова со мол!;0.6145116090774536;ploty
Позор мой... мука лютая... свирепые вы люди!;Гин, мануш дэвлытко, пшал амаро лачё, гин лав чячюно...;0.6176702976226807;ploty
Уйду я!;Яв штыл!;0.7550722360610962;ploty
Навек уйду...;Лыл адасаво дорэсавас...;0.725470781326294;ploty
Не в мочь мне...;Мэрэса лэстыр на додживи пэскирэ дывэса...;0.5961450934410095;ploty
— Да уходи!.. — гаркнул Сергей на всю реку, подкрепил восклицание громоподобным циничным ругательством и сразу осекся, как-то съежился и присел, очевидно, тоже подавленный развернувшейся пред ним душевной драмой, не понять которой теперь — он не мог уже.;— Нэ, нэ, нэ! трашанэс заракирдя о Серга, дыкхи сыр лэскиро товаришшё прастандыя пиро брэвнэ, сыр бы обхачкирдо ягаса.;0.5899724960327148;ploty
— Эй, вы! — носился над рекой голос Силана Петрова.;— Дыкхэн дрэ сарэ дуй, чявалэ-э! дрэ сари зор задыя годла Силано Петрово, шуны дрэ пэскири колын зор и джидыпэ.;0.576248824596405;ploty
— Что у вас?;— Удыкхэна?;0.756416916847229;ploty
Чего лаете? а-эй?;Со тумэндэ?;0.6997828483581543;ploty
Должно быть, Силану Петрову нравилось шуметь на реке среди тяжелого молчания своим густым и крепким басом.;Ґалёв, Силаноскэ камьяпэ тэ дэл годла прэ рэка машкир пхаро штылыпэ пэскирэ гэнстонэ зоралэ басоса.;0.676650881767273;ploty
Окрики лились один за другим, сотрясая воздух, теплый и сырой, подавляя своей жизненной силой тщедушную фигуру Митрия, уже снова стоявшего у весла.;Калэ ратякиро тихима розрискирдя насвалы рундлы глос и о Митя, сыр тэрдо сыс, адякэ и змэкьяпэ прэ брэвнэ, сыр примардо варисавэса то пхарипнаса.;0.6690298318862915;ploty
Сергей, во всю мочь отвечая хозяину, в то же время вполголоса ругал его крепкой и соленой русской руганью.;— Нэ, нэ, нэ! трашанэс заракирдя о Серга, дыкхи сыр лэскиро товаришшё прастандыя пиро брэвнэ, сыр бы обхачкирдо ягаса.;0.5398011803627014;ploty
Два голоса рвали тишину ночи, будили ее, встряхивали и то сливались в одну густую ноту, сочную, как звук большой медной трубы, то, возвышаясь до фальцета, плавали в воздухе, гасли и гибли.;Одой скэдыи дрэ пхари калы масса, ёнэ дынэ дума, тэрдыи ангил буґлы рэка, сыр бы выкэдыи о дром, савэса сыгыдыр тэ джяс джидэ вэснытконэ кхамэстыр, саво сыс барвало блескоса и радаса.;0.5840068459510803;ploty
Потом — снова стало тихо.;Потом ачья штыл.;0.598870038986206;ploty
Сквозь разрыв в тучах на темную воду пали желтые пятна лунных лучей и, посверкав с минуту, исчезли, стертые сырой тьмой.;Ангил плотэ сыс жужо болыбэ и о кхам инкэ шылало нэ вэсныткэс, святло дрэван гожэс заджялас уса учидыр дро голубо болыбэ пурпурнонэ — сувнакунэ рэкакирэ волнэндыр.;0.5378955006599426;ploty
Плоты плыли дальше, посреди тьмы и молчания.;Запхурдыя э балвал и саро заиздрандыя, отджидыя и засандяпэ.;0.5056707859039307;ploty
II У одного из передних весел стоял Силан Петров, в красной рубахе с расстегнутым воротом, обнажавшим его могучую шею и волосатую, прочную, как наковальня, грудь.;II Пашыл екх англатуно вёсло тэрдо сыс Силано Петрово дрэ буґло лоло гад откэрдэ мэняса, сыкави лэскири зоралы мэн и колын дро бала сыр наковальня.;0.8005037307739258;ploty
Шапка сивых волос нависла ему на лоб, и из-под нее усмехались большие, горячие, карие глаза.;Сари обчиды кхамэса, ёй дыкхья думаса ангил, лакирэ ушта ростходэпэ гожэс и камлэс.;0.562650740146637;ploty
По локоть засученные рукава рубахи обнажали жилистые руки, крепко державшие весло, и, немного подавшись корпусом вперед, он что-то зорко высматривал в густой тьме дали.;Одой скэдыи дрэ пхари калы масса, ёнэ дынэ дума, тэрдыи ангил буґлы рэка, сыр бы выкэдыи о дром, савэса сыгыдыр тэ джяс джидэ вэснытконэ кхамэстыр, саво сыс барвало блескоса и радаса.;0.49468883872032166;ploty
Марька стояла в трех шагах от него, к течению боком, и с улыбкой поглядывала на широкогрудую фигуру милого.;Марька тэрды сыс надур лэстыр, пашварэса кэ рэкакиро прастыбэ и радаса дыкхья прэ камлэскиро буґло колын.;0.7160357236862183;ploty
Оба молчали, занятые наблюдением: он — за далью, она — за игрой его живого бородатого лица.;Ёнэ сарэ дуй сыс штыл и дыкхнэ: ёв — дро дурипэ, ёй прэ лэскиро дро чёра джидо муй.;0.7439210414886475;ploty
— Костер рыбацкий, должно! — поворотился он к ней лицом.;— Э яг роскэрды, ґалёв, одой мачен старэна. — порисия ёв кэ ёй муеса.;0.45465975999832153;ploty
— Ничего.;— Ничи.;0.8869999647140503;ploty
Держим прямо!;Рикир прямэс!;0.8891215920448303;ploty
О-ох! — выдохнул он из себя целый столб горячего воздуха, ровно ударив веслом влево и мощно проводя им по воде.;Ох-ох! — выпхурдыя ёв пэстыр тато фано, ровнэс дыя веслоса дро лево и зоралэс пролыджии лэса пиро паны.;0.816993772983551;ploty
— Не натужься больно-то, Машурка! — заметил он, видя, что и она делает тоже ловкое движение своим веслом.;— Нарискирдёв дрэван, Марькэ — пхэндя ёв дыкхи, сыр ёй зоралэс и шукир кэрла движэниё пэскирэ веслоса.;0.6234966516494751;ploty
Кругленькая, полная, с черными бойкими глазами и румянцем во всю щеку, босая, в одном мокром сарафане, приставшем к ее телу, — она повернулась к Силану лицом и, ласково улыбаясь, сказала: — Уж больно ты бережешь меня. Чай, я слава те господи!;Крэнглинько, пхэрды калэ джидэ якхэнца лолэ чямьенца, пиранги, дрэ екх киндэ идя, савэ приячена кэ лакиро трупо, — ёй порисия ко Силано и камлыпнаса пхэндя: — Дрэван ту ман ракхэса.;0.7394025325775146;ploty
— Целую — не берегу! — передернул плечами Силан.;— Чямудава — на ракхава! — потырдыя псикэнца Силано.;0.9407044649124146;ploty
— И не след! — вызывающе прошептала она.;— И на трэбинэ! — Холямэс проракирдя ёй;0.7208570837974548;ploty
Они замолчали, оглядывая друг друга жадными взглядами.;Ёнэ ачнэ штыл, обдыкхи екх екхэс жаднонэ якхэнца.;0.2148486226797104;ploty
Под плотами задумчиво журчала вода.;Тэлэ плотэ прастандыя шундлэс паны.;0.5579879879951477;ploty
Справа, далеко где-то, запели петухи.;Правонэ стронатыр дурал катыр-то, забагандлэ башнэ.;0.5671071410179138;ploty
Чуть заметно колыхаясь под ногами, плоты плыли вперед, туда, где тьма уже редела и таяла, а облака принимали более резкие очертания и светлые оттенки.;Плотэ гынэ ангил тихонэ кунипнаса одорик, кай розджяласпэ калыпэ, кай облакэ прилэнас бутыр резко очертание и святла оттенкэ.;0.5790636539459229;ploty
— Силан Петрович!;— Силано Петровичё!;0.9813333749771118;ploty
Знаешь, чего они там визжали?;Джинэс соскэ ёнэ адай кошнэпэ?;0.5280617475509644;ploty
Я знаю, право слово, знаю!;Мэ джином, чячё, джином!;0.8406150937080383;ploty
Это Митрий жалился на нас Сережке, да и проскулил так-то жалобно с тоски, а Сережка-то и ругнул нас.;Адава Митриё жалисалыя прэ амэндэ Сергаскэ тэ мэнькатыр, ґалёв, и порундя, а о Серга выкостя амэн.;0.8023122549057007;ploty
Марья пытливо уставилась в лицо Силана, теперь, после ее слов, суровое и холодно упрямое.;Марька подыкхья прэ Силаностэ стрэгиткэс. Акана лакирэ лавэндыр лэскиро муй ачья шылало и крэнто.;0.3389096260070801;ploty
— Ну, так что? — коротко спросил он.;— Нэ, и со? — сыгэс пучья ёв.;0.11408526450395584;ploty
— Так.;— Адякэ.;0.43082815408706665;ploty
Ничего.;Ничи.;0.7488332390785217;ploty
— А коли ничего, так и говорить было нечего.;— А коли ничи, так и тэ ракирэс на сыс со.;0.9586545825004578;ploty
— Да ты не серчай!;— Тэ ту на холясов!;0.9577738046646118;ploty
— На тебя-то?;— Прэ тутэ?;0.8168298602104187;ploty
И рад бы иной раз, да не в силу.;И камам вавир моло, тэ на могискирава.;0.7180966734886169;ploty
— Любишь Машку? — шаловливо прошептала она, наклонясь к нему. — Э-эх! — выразительно крякнул Силан и, протянув к ней спои сильные руки, сквозь зубы сказал: — Иди, что ли...;— Камэс, э Марька? — балыбнаса проракирдя ёй, збандёви кэ ёв. — Э-эх — пролыджия Силано и протырдыи кэ ёй пэскирэ зоралэ васта пирдал данда пхэндя: — Джя со ли...;0.8079808354377747;ploty
Не задорь...;На росхачкир...;0.6177624464035034;ploty
Она изогнулась, как кошка, и мягко прильнула к нему.;Ёй збандия, сыр мыца, и ковлэс подгыи кэ ёв, облыя лэс.;0.633243203163147;ploty
— Опять собьем плоты-то! — шептал он, целуя ее лицо, горевшее под его губами.;— Отэнчя змараса о плотэ — ракирдя ёв, чямудыи ла дро муй, саво хачия тэлэ лэскирэ ушта.;0.670882523059845;ploty
— Будет уж!;— Явэла тукэ!;0.8860393762588501;ploty
Светает...;О злоко...;0.562475323677063;ploty
Видно нас с того конца.;Удыкхэна амэн э палатунэ плотэндыр.;0.49627450108528137;ploty
Она попыталась оттолкнуться от него.;Ёй камья тэ вырискирпэ лэстыр.;0.6560958027839661;ploty
Но он еще крепче прижал ее рукой.;Нэ ёв инкэ зоралыдыр притасадя ла кэ пэ. Ёй выбандия, сыр мыца и ковлэс змэкьяпэ кэ ёв. — Вавир моло змараса плотэ! — нашундлэс проракирдя ёв дрэ чямудыпэ лакиро, муй саво хачия тэл лэскирэ ушта — Явэла! Ратякиро калыпэ розджялапэ. Дыкхно амэн адатхыр. Сыкадя шэрэса прэ плотэнгиро палуй и камья тэ отмарпэ лэстыр. Нэ ёв инкэ тангыдыр притасадя ла екхэ вастэса, а ваврэса лыя пало рулё.;0.23090092837810516;ploty
— Видно?;— Удыкхэна?;0.8911007046699524;ploty
Пускай видят!;Мэк дыкхэна!;0.6992894411087036;ploty
Пускай все видят!;Мэк сарэ дыкхэна!;0.6938832998275757;ploty
Плюю на всех.;Чюнгардава прэ сарэндэ.;0.6319083571434021;ploty
Грех делаю, точно.;Грэхо кэрава, адава чячё.;0.6998797059059143;ploty
Знаю.;Джином.;0.5966774225234985;ploty
Ну что ж?;Нэ так сож.;0.6482892036437988;ploty
Подержу ответ господу.;Ангил дэвлэстэ на счёрава пэскиро бангипэ.;0.12577320635318756;ploty
А все ж таки женой ты его не была. Свободная, стало быть, ты сама своя...;А усаж таки ромняса ту лэскирьяса на санас, свободно ту санас, кокори пэскири...;0.7385535836219788;ploty
Тяжко ему?;Пхаро лэскэ?;0.8384838104248047;ploty
Знаю.;Джином.;0.5966774225234985;ploty
А мне?;А мангэ?;0.9773691296577454;ploty
Али снохачом быть лестно?;Али снохачёса тэ явэс локхэс?;0.8534687757492065;ploty
Хоть оно, положим, ты не жена ему... А все ж!;Хоть ту на сан ромны лэскэ.... уса ж!;0.7358498573303223;ploty
С моим-то почетом — каково мне теперь? А перед богом не грех?;Манушанэ патываса кэ мэ — сыр акана мангэ?;0.5785096287727356;ploty
Грех! Все знаю!;Джином!;0.458899587392807;ploty
И все преступил.;И уса таки пиригыём.;0.881647527217865;ploty
Потому — стоит.;Пало одова со мол!;0.09264262020587921;ploty
Один раз на свете-то живут, и кажинный день умереть можно.;Екхвар про свэто дживэна, и коли кажно дывэс могискирэса тэ мэрэс.;0.7585687041282654;ploty
Эх, Марья!;Ах, Марькэ!;0.9620594382286072;ploty
Месяц бы мне один погодить Митьку-то женить!;Чён бы мангэ екх тэ подужакирав Митькас тэ жэнинав.;0.7290757894515991;ploty
Ничего бы этого не было.;Ничи бы адава на явэлас.;0.9005545973777771;ploty
Сейчас бы после смерти Анфисы сватов к тебе заслал — и шабаш!;Екхатыр бы сыр Анфиса мыя сватэн кэ ту и тэ прибичявав.;0.7215628623962402;ploty
В законе.;— Окэ и законно саро явэлас.;0.1324760466814041;ploty
Без греха, без стыда.;Бигрэхоскиро, биладжяипнаскиро.;0.48522958159446716;ploty
Ошибка моя была.;Хохаибэ миро сыс.;0.5600801110267639;ploty
Сгрызет она мне лет пяток-десяток, ошибка эта.;Схала ёв мангэ бэрша пандж — дэш, ада хохаибэ.;0.6716574430465698;ploty
Умрешь от нее раньше смерти...;Мэрэса лэстыр на додживи пэскирэ дывэса...;0.4552808701992035;ploty
— Ну ладно, брось, не тревожь себя.;— Нэ чюрдэ пало адава тэ ракирэс на мэнчинэ пэс.;0.6740533709526062;ploty
Было говорено про это не раз уж, — прошептала Марья и, тихонько освободившись от его объятий, подошла к своему веслу.;Сыс ракирдо палэ адава на екх моло, — проракирдя э Марька. Ёй тихэс вырискирдалыя лэскирэ облыибнастыр и подгыя кэ пэскиро вёсло.;0.7634388208389282;ploty
Он стал работать порывисто и сильно, как бы желая дать исход той тяжести, что легла ему на грудь и омрачила его красивое лицо.;Ёв лыя тэ бутякир инкэ зоралыдыр, сыр бы ками тэ дэл тэ выджял адалэ пхарипнаскэ, со пасия лэскэ прэ колын и откхардяпэ прэ лэскиро гожо муй.;0.733863890171051;ploty
Светало.;Ачья тэ святлынэл.;0.5560196042060852;ploty
И тучи, редея, лениво расползались по небу, как бы не желая дать места всходившему солнцу.;Тучи пхарэс, сыр бы наками розджянаспэ пиро болыбэ, сыр бы на камлэ тэ дэн штэто кхамэскэ.;0.4717029631137848;ploty
Вода реки приобрела холодный блеск стали.;Рэкакиро паны ачья святло и прилыя шылало састырэскиро блеско.;0.40781107544898987;ploty
— Опять он намедни толковал.;— Про дывэса ёв инкэ моло ракирдя манца.;0.5265644192695618;ploty
«Батюшка, говорит, али это не стыд-позор тебе и мне?;Дадо, ракирла, али адава нанэ ладжяво тукэ и мангэ?;0.705244779586792;ploty
Брось ты ее, тебя-то то есть, — усмехнулся Силан Петров, — брось, говорит, войди в меру».;Чюрдэ ту ла, — адай сыкадяпэ сабэ прэ муй лэскиро. Чюрдэ, хачита, яв манушэса.;0.5417718291282654;ploty
— «Сын, мол, мой милый, отойди прочь, коли жив быть хошь!;Чяво, хамэ, миро, отджя криг, коли джидэса камэс тэ явэс!;0.6294187903404236;ploty
Разорву в куски, как тряпицу гнилую.;Розрискирава про котэра сыр шмата кирны.;0.5266048312187195;ploty
Ничего от твоей добродетели не останется.;Ничи тырэ миштыпнастыр на ачелапэ.;0.6856892704963684;ploty
